index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
90,کدام بیانیه اثر مضر clearing جنگل‌های بارانی برای زمین‌های کشاورزی را توصیف می‌کند؟,"['زمینی بیشتری برای کشاورزان محلی در دسترس می\u200cگذارد', 'زیستگاه ارزشمندی برای گونه\u200cهای محلی را حذف می\u200cکند', 'سطوح آب\u200cهای زیرزمینی محلی را افزایش می\u200cدهد', 'درآمدی برای ساکنان محلی تأمین می\u200cکند']",B,تخریب جنگل‌های بارانی زیستگاه‌های محلی را از بین می‌برد و تنوع زیستی را کاهش,B,0.9744763374328613,B,0.9969146251678467,True,True,True,True,[0.02008683 0.97447634 0.00271846 0.00271846],[2.4904853e-03 9.9691463e-01 2.9744607e-04 2.9744607e-04]
91,یک جوی آب در حال حرکت دارای دمای ۱۸ درجه سانتی‌گراد است. قوطی‌های نوشیدنی گازدار در دمای ۲۸ درجه سانتی‌گرادی به داخل جوی آب پایین می‌آیند. کدام یک از موارد زیر به احتمال زیاد اتفاق خواهد افتاد؟,"['قوطی\u200cهای نوشیدنی گازدار انرژی سرد را از آب جوی آب جذب خواهند کرد.', 'قوطی\u200cها خنک می\u200cشوند تا دمای آن\u200cها با دمای جوی آب یکسان شود.', 'دمای نوشیدنی\u200cهای گازدار تغییر نخواهد کرد زیرا قوطی\u200cها مهر و موم شده\u200cاند.', 'دمای قوطی\u200cها به صفر درجه می\u200cرسد به شرطی که جوی آب در حال حرکت باشد.']",B,وقتی قوطی‌های نوشابه با دمای ۲۸ درجه به جوی آب ۱۸ درجه وارد می‌شوند، گرما را به آب منتقل کرده و دمای آن‌ها کاهش می‌یابد تا به,A,0.8557589650154114,A,0.855579674243927,False,False,False,False,[0.85575897 0.04827861 0.00576606 0.09019633],[0.8555797  0.11624331 0.00829009 0.01988688]
92,در یک هرم غذایی، کدام یک بهترین توضیح را برای کاهش تعداد ارگانیسم‌ها از یک سطح تروفیک به سطح بعدی می‌دهد؟,"['مصرف\u200cکنندگان در سطح پایین به انرژی بیشتری نسبت به مصرف\u200cکنندگان در سطح بالا نیاز دارند.', 'مصرف\u200cکنندگان در سطح بالا به انرژی بیشتری نسبت به مصرف\u200cکنندگان در سطح پایین نیاز دارند.', 'مصرف\u200cکنندگان روی ارگانیسم\u200cهای بزرگتر که انرژی کمتری دارند تغذیه می\u200cکنند.', 'مصرف\u200cکنندگان روی ارگانیسم\u200cهای کوچکتر که انرژی کمتری دارند تغذیه می\u200cکنند.']",B,در هرم غذایی، مصرف‌کنندگان سطح بالاتر از موجودات بزرگ‌تر و کم‌انرژی تغذیه می‌کنند. این باعث کاهش تعداد ارگانیسم‌ها با,A,0.546420693397522,C,0.6054112911224365,False,False,False,False,[0.5464207  0.02720468 0.3314209  0.09495368],[0.06380988 0.00672551 0.6054113  0.32405332]
93,سوال: دانش‌آموزانی که در حال مطالعه غشاها بودند، آزمایشی را با استفاده از لیوان‌های کاغذی حاوی غلظت‌های مختلف رنگ خوراکی قرمز انجام دادند. پس از آزمایش، لیوان‌ها خالی و لکه‌دار شدند. باید با لیوان‌های استفاده شده چه کرد؟,"['لیوان\u200cها را دوباره استفاده کنید', 'لیوان\u200cها را دور بریزید', 'لیوان\u200cها را بازیافت کنید', 'لیوان\u200cها را دوباره برچسب\u200cگذاری کنید']",C,به دلیل وجود مواد شیمیایی و رنگ‌های غذایی در لیوان‌ها، بهترین گزینه دور انداختن آنهاست تا از خطرات احتمالی و آلودگی,C,0.6498876214027405,B,0.955694854259491,True,False,False,False,[0.2390803  0.10044517 0.6498876  0.01058684],[3.2958567e-02 9.5569485e-01 1.0534190e-02 8.1230956e-04]
94,سؤال: بسیاری از ابزارهای دستی رایج با استفاده از اصول پایه‌ای که در ماشین‌های ساده یافت می‌شود، یک مزیت مکانیکی ایجاد می‌کنند. به عنوان مثال، یک پیچ‌گوشتی از اصول چرخ و محور استفاده می‌کند. برای افزایش نیروی چنگ زنی، انبر از اصلی که در آن نشان داده شده است استفاده می‌کند.,"['الف) قرقره.', 'ب) اهرم.', 'ج) تَجَند.', 'د) پیچ.']",B,انبردست‌ها از اصل اهرم برای افزایش نیروی چسبندگی استفاده می‌کنند.,B,0.956599771976471,B,0.9757087230682373,True,True,True,True,[0.02267352 0.9565998  0.00306853 0.01765815],[0.01993624 0.9757087  0.00197395 0.00238104]
95,تنفس سلولی منجر به تولید مولکول‌های آدنوزین تری‌فسفات (ATP) برای تأمین انرژی می‌شود. کارآمدترین فرم تنفس سلولی منجر به تولید ATP به همراه کدام مواد خواهد شد؟,"['اکسیژن و انرژی', 'گلوکز و گلیکوژن', 'اسید لاکتیک و الکل', 'گاز کربن دی\u200cاکسید و آب']",D,تنفس سلولی گلوکز را تجزیه کرده و در حضور اکسیژن ATP، دی‌اکسید کربن و آب تولید,A,0.9368176460266113,D,0.8480827808380127,False,True,True,True,[0.93681765 0.02840016 0.00260067 0.0321816 ],[1.4622781e-01 5.0824364e-03 6.0701044e-04 8.4808278e-01]
96,سوال: عبارات ریاضی زیر نمایانگر چهار غلظت مختلف از یک محلول شیمیایی هستند که در یک آزمایش علمی استفاده می شوند. کدام یک از نظر مقدار با ۱/۱۰۰۰ برابر است؟,"['۱٫۰ x ۱۰^۳', '۱٫۰ x ۱۰^۴', '۱٫۰ x ۱۰^-۳', '۱٫۰ x ۱۰^-۴']",C,عبارت 1.0 x 10^-3 معادل 1/1000 است، زیرا 10^-3 یعنی,D,0.7462340593338013,C,0.7211163640022278,False,True,True,True,[0.12917048 0.01060296 0.11399255 0.74623406],[0.06760034 0.00628781 0.72111636 0.2049955 ]
97,داده‌ها در جدول‌ها ممکن است به صورت نمودار نیز ارائه شوند. کدام نوع داده به بهترین شکل در یک نمودار دایره‌ای نمایش داده می‌شود؟,"['فاصله سیارات از خورشید', 'عمق\u200cهای اقیانوس\u200cهای بزرگ در زمین', 'مقدار بارش باران هر روز به مدت یک ماه', 'درصد مواد مختلف در زباله\u200cهای جامد']",D,نمودار دایره‌ای برای نمایش درصد مواد زباله‌ها مناسب است، زیرا نسبت اجزا را به وضوح نشان می‌دهد و درک بصری آسان,D,0.6125264167785645,D,0.9597246646881104,True,True,True,True,[0.37006766 0.00978522 0.00762074 0.6125264 ],[3.7504423e-02 2.2523156e-03 5.1851250e-04 9.5972466e-01]
98,سوالی که در آن یک گیاه با گل‌های قرمز با همان نوع گیاه که گل‌های سفید می‌رویند، تلاقی شده است. فرزندان آن‌ها گل‌های صورتی را تولید کردند. کدام مورد به بهترین نحو توضیح می‌دهد که چرا فرزندان گل‌های صورتی رشد کردند؟,"['فرزندان دچار جهش ژنتیکی شدند.', 'فرزندان حاصل از تولید مثل غیرجنسی بودند.', 'ژن\u200cهای رنگ گل نشان\u200cدهندهٔ تسلط ناکامل بودند.', 'یک ژن برای گل\u200cهای رنگ صورتی در یکی از والدین مغلوب بود.']",C,گل‌های صورتی نشان‌دهندهٔ عدم تسلط کامل ژن‌ها هستند؛ ترکیب ژن‌های قرمز و سفید رنگ صورتی ایجاد می‌کند و توضیح می,D,0.8022413849830627,C,0.8326738476753235,False,True,True,True,[0.10814828 0.08422597 0.00538439 0.8022414 ],[0.04734468 0.00640741 0.83267385 0.113574  ]
99,چرا در برخی از خودروها از سوخت های جایگزین استفاده می شود؟,"['الف) سوخت های جایگزین در هر پمپ بنزینی موجود است.', 'ب) بنزین از منبع محدودی تأمین می شود.', 'ج) سوخت های جایگزین موجب آلودگی می شوند.', 'د) تولید موتورهای بنزینی هزینه زیادی دارد.']",B,سوخت‌های جایگزین به دلیل محدود بودن منابع فسیلی و نگرانی‌های زیست‌محیطی استفاده می‌شوند و وابستگی به این منابع,B,0.8331213593482971,B,0.4387054145336151,True,True,True,False,[0.0998916  0.83312136 0.05346812 0.01351886],[0.26817524 0.4387054  0.26817524 0.02494418]
100,بسیاری از ایالت‌ها نیاز دارند که وسایل نقلیه مورد بررسی قرار گیرند و با استانداردهای ایمنی و آلودگی مطابقت داشته باشند. بازرسی‌های وسایل نقلیه چه تأثیری ممکن است بر محیط زیست داشته باشد؟,"['محیط زیست آلودگی نخواهد داشت.', 'محیط زیست بیشتر آلوده خواهد شد.', 'آلاینده\u200cهای کمتری توسط وسایل نقلیه منتشر خواهد شد.', 'آلاینده\u200cهای کمتری توسط وسایل نقلیه قدیمی\u200cتر تولید خواهد شد.']",C,بازرسی خودروها با شناسایی و اصلاح مشکلات فنی، انتشار آلاینده‌ها را کاهش می‌دهد و در نتیجه تأثیر مثبتی بر محیط زیست دارد.,C,0.7641206979751587,C,0.9720040559768677,True,True,True,True,[0.19395614 0.02624911 0.7641207  0.01567406],[2.5802044e-02 1.8690939e-03 9.7200406e-01 3.2479980e-04]
101,کدام مخلوط حاوی موادی است که به سادگی قابل تفکیک هستند؟,"['نان', 'سالاد میوه', 'آب اقیانوس', 'آب سودا']",B,[MASK] شامل میوه‌های مختلفی است که به راحتی قابل جداسازی‌اند، در حالی که سایر گزینه‌ها یکنوا,C,0.5111264586448669,B,0.982453465461731,False,True,True,True,[0.34992218 0.02534828 0.51112646 0.11360309],[0.00963163 0.98245347 0.00515544 0.00275951]
102,کدام یک از این موارد بیشترین کاهش را در نیروی گرانشی بین دو جسم به وجود می‌آورد؟,"['نصف کردن فاصله بین آن\u200cها', 'دو برابر کردن فاصله بین آن\u200cها', 'نصف کردن فاصله بین آن\u200cها و دو برابر کردن جرم آن\u200cها', 'دو برابر کردن فاصله بین آن\u200cها و نصف کردن جرم آن\u200cها']",D,نیروی گرانشی با فاصله و جرم مرتبط است. دو برابر کردن فاصله، نیروی گرانشی را به یک چهارم کاهش می‌دهد که بیش,C,0.3963567912578583,D,0.47135570645332336,False,True,True,True,[0.34978363 0.01345704 0.3963568  0.24040255],[0.10517368 0.00750064 0.41596994 0.4713557 ]
103,بمباران سنگین دیرهنگام دوره‌ای از برخوردهای وسیع دنباله‌دارها با زمین در حدود ۳.۸ میلیارد سال پیش بود. دانشمندان بر این عقیده هستند که این دوره بخش زیادی از ماده‌ای که اکنون در کدام قسمت از سیستم زمین یافت می‌شود را فراهم کرده است؟,"['هسته', 'گوشته', 'جو', 'هیدروسفر']",D,در دوره بمباران سنگین، شهاب‌سنگ‌ها آب و مواد آلی به زمین آوردند که به شکل‌گیری [MASK] کمک کرد.,D,0.552155613899231,D,0.49254193902015686,True,True,True,False,[0.29439536 0.108302   0.04514699 0.5521556 ],[0.06613956 0.43466672 0.00665183 0.49254194]
104,یک گونه در ناحیه‌ای زندگی می‌کند که به مرور زمان از معتدل به گرمسیری تغییر می‌کند. بقا این گونه در صورتی که بتواند کدامیک از موارد زیر را انجام دهد، احتمال بیشتری دارد؟,"['نیازهای انرژی را کاهش دهد', 'به\u200cسرعت به منابع تغییر یافته سازگار شود', 'با موجودات مشابه گرمسیری جفت\u200cگیری کند', 'قبل از کامل شدن تغییر مهاجرت کند']",B,بقا یک گونه به توانایی آن در سازگاری با منابع جدید بستگی دارد. سازگاری با تغییرات محیطی، احتمال بقای آن را افزایش می,B,0.8751407861709595,B,0.993378758430481,True,True,True,True,[0.07169576 0.8751408  0.02327621 0.02988724],[0.00361078 0.99337876 0.0015052  0.0015052 ]
105,یک دانش آموز در حال تحقیق در مورد لامپی است که صرفه‌جویی در انرژی می‌کند و می‌تواند تا ۱۰ برابر بیشتر از لامپ‌های دیگر عمر کند. علاوه بر صرفه‌جویی در انرژی، یکی دیگر از مزایای استفاده از این لامپ‌ها چیست؟,"['آب آشامیدنی تمیز باقی می\u200cماند.', 'زباله کمتری به محل\u200cهای دفن زباله منتقل می\u200cشود.', 'مواد مغذی بیشتری به خاک اضافه می\u200cشود.', 'مواد شیمیایی کمتری وارد زنجیره غذایی می\u200cشود.']",B,استفاده از لامپ‌های کم‌مصرف با عمر طولانی، نیاز به تعویض مکرر را کاهش می‌دهد و در نتیجه زباله‌های ک,B,0.9734415411949158,B,0.9684382081031799,True,True,True,False,[0.01796904 0.97344154 0.00275564 0.00583369],[0.02560716 0.9684382  0.00269898 0.00325559]
106,کدام یک از موارد زیر بیشترین تأثیر را بر سرعت حرکت صدا در یک گاز دارد؟,"['توانایی الکترون\u200cها برای حرکت در یک محیط', 'فرکانس موج', 'دامنه موج', 'نزدیکی مولکول\u200cهای محیط']",D,سرعت صوت در گاز به نزدیکی مولکول‌ها بستگی دارد. هرچه مولکول‌ها نزدیک‌تر باشند، انتقال انرژی سریع‌تر است. سایر,A,0.47711092233657837,D,0.6951462626457214,False,True,True,True,[0.47711092 0.04472629 0.00105186 0.47711092],[0.28978008 0.01431503 0.00075867 0.69514626]
107,زمین شناسان به طور مکرر از طیف‌سنج‌های جرمی برای تعیین سن نسبی سنگ‌ها استفاده می‌کنند. یک طیف‌سنج می‌تواند نسبت‌های ایزوتوپ‌ها در نمونه‌های سنگ را تفکیک کرده و تجزیه و تحلیل پرتوزایی را مربوط به کدام دو ایزوتوپ محاسبه کند؟,"['اورانیوم - سرب', 'روبیدیوم - استرونسیوم', 'پتاسیم - آرگون', 'اورانیوم - استرونسیوم']",A,زمین‌شناسان از روش اورانیوم-رهبری برای تعیین سن سنگ‌ها استفاده می‌کنند، زیرا این ایزوتوپ‌ها نسبت‌های دقیقی دارند و نیم,B,0.6602240204811096,C,0.7354963421821594,False,False,False,False,[0.02569986 0.660224   0.3106519  0.00342417],[0.16539855 0.08853147 0.73549634 0.01057358]
108,سوزاندن سوخت‌های فسیلی باعث افزایش محتوای دی‌اکسید کربن در جو شده است. یک اثر ممکن که افزایش مقدار دی‌اکسید کربن احتمالاً بر سیاره ما خواهد داشت چیست؟,"['اقلیم گرم\u200cتر', 'اقلیم خنک\u200cتر', 'رطوبت نسبی پایین\u200cتر', 'اوزون بیشتر در جو']",A,افزایش دی‌اکسید کربن اثر گلخانه‌ای را تشدید کرده و دماهای سطح زمین را افزایش می‌دهد، بنابراین گزینه,A,0.9983721375465393,A,0.9998170733451843,True,True,True,True,[9.9837214e-01 7.0024497e-04 2.2733625e-04 7.0024497e-04],[9.9981707e-01 1.2880459e-04 2.6998905e-05 2.6998905e-05]
109,کشاورزان در ناحیه‌ای که زمانی چمنی بوده، درختان میوه می‌کارند. احتمالاً چه چیزی برای خرگوش‌هایی که در این چمن زندگی می‌کنند، اتفاق خواهد افتاد؟,"['آنها یاد خواهند گرفت که میوه بخورند.', 'آنها یاد خواهند گرفت که درختان را بالا بروند.', 'تعداد نوجوانان آنها افزایش خواهد یافت.', 'اندازه جمعیت آنها کاهش خواهد یافت.']",D,با کاشت درختان میوه، زیستگاه و منابع غذایی خرگوش‌ها تغییر می‌کند که ممکن است منجر به,A,0.888701319694519,A,0.9848974347114563,False,False,False,False,[0.8887013  0.03419053 0.05637065 0.02073761],[0.98489743 0.00523941 0.00523941 0.00462377]
110,فلزات بیشتر احتمال دارد که با کدام روش یون تشکیل دهند؟,"['از دست دادن الکترون\u200cها.', 'از دست دادن پروتون\u200cها.', 'کسب الکترون\u200cها.', 'کسب پروتون\u200cها.']",A,فلزات با از دست دادن الکترون‌ها یون مثبت تشکیل می‌دهند تا به حالت پایدارتر برسند.,A,0.9170458316802979,A,0.9862716197967529,True,True,True,True,[0.91704583 0.07476288 0.00333658 0.0048547 ],[9.8627162e-01 1.1458186e-03 1.2318711e-02 2.6378242e-04]
111,کدام عبارت توصیف کننده تولید مثل غیرجنسی در موجودات نیست؟,"['به دو والد نیاز دارد', 'تنوع کم در نسل\u200cها', 'تنها یک نوع سلول دخیل است', 'ماده ژنتیکی خود را تکثیر می\u200cکند']",A,"تولید مثل غیرجنسی به یک والد نیاز دارد و نیازی به دو والد نیست، بنابراین گزینه ""به دو والد",B,0.8622562289237976,B,0.957891047000885,False,False,False,False,[0.06197555 0.8622562  0.04259513 0.03317313],[0.02288219 0.95789105 0.00841789 0.01080878]
112,یک دانش‌آموز در حال تحقیق در مورد تغییرات حالات ماده است. این دانش‌آموز یک استوانه مدرج را با 50 میلی‌لیتر برف فشرده پر می‌کند. استوانه مدرج وقتی خالی است 50 گرم و وقتی پر از برف است 95 گرم وزن دارد. زمانی که برف در یک اتاق گرم قرار می‌گیرد، برف فشرده به آب مایع تبدیل می‌شود. کدام یک از بیانیه‌ها این فرایند را بهترین شرح می‌دهد؟,"['سرد کردن باعث آب شدن برف می\u200cشود.', 'سرد کردن باعث یخ زدن برف می\u200cشود.', 'گرم کردن باعث یخ زدن برف می\u200cشود.', 'گرم کردن باعث آب شدن برف می\u200cشود.']",D,برف فشرده در اتاق گرم به آب تبدیل می‌شود، پس گرما باعث ذوب شدن برف است,B,0.5860069990158081,A,0.7748273015022278,False,False,False,False,[4.02756333e-01 5.86006999e-01 4.19431191e-04 1.08172735e-02],[0.7748273  0.02682566 0.00320387 0.19514324]
113,گیاهان دارای سلول‌ها، بافت‌ها، اندام‌ها و سیستم‌هایی هستند که به آن‌ها اجازه می‌دهد به عنوان موجودات کامل عمل کنند. کدام بخش‌های گیاه به عنوان اندام عمل می‌کنند؟,"['برگ\u200cها', 'گامت\u200cها', 'موهای ریشه', 'مولکول\u200cهای کلروفیل']",A,[MASK] اندام‌های گیاهی هستند زیرا وظایف مهمی مانند فتوسنتز را انجام می‌دهند، در حالی که سایر گزینه‌ها,C,0.5856991410255432,A,0.9797780513763428,False,True,True,True,[0.40254474 0.00660899 0.58569914 0.00514709],[0.97977805 0.00352674 0.01394851 0.00274663]
114,ماهی تن یک ماهی اقیانوسی است که به خوبی برای شکار طعمه‌های کوچک و سریع‌الحرکت تطبیق یافته است. کدام یک از این تطبیق‌ها بیشتر به ماهی تن کمک می‌کند تا سریع شنا کند و طعمه‌اش را شکار کند؟,"['پره\u200cهای بزرگ', 'دندان\u200cهای تیز', 'آبشش\u200cهای کوچک', 'پوسته\u200cهای سخت']",A,ماهی تن برای شکار طعمه‌های سریع به سرعت نیاز دارد و باله‌های بزرگ به او کمک می‌کنند تا سریع‌تر شنا کند. این باله,A,0.4387117326259613,A,0.6864345073699951,True,True,True,True,[0.43871173 0.38716173 0.09788982 0.07623667],[0.6864345  0.1341151  0.17355782 0.00589261]
115,زمانی که انگشت بریده می‌شود و خونریزی می‌کند، پلاکت‌ها و پروتئین‌های پلاسما به سمت بریدگی حرکت می‌کنند تا خونریزی را متوقف کنند. در حین حرکت این‌ها به سمت بریدگی، این امر باعث تحریک بیشتر پلاکت‌ها و پروتئین‌ها برای حرکت به سمت بریدگی می‌شود تا خونریزی را متوقف کنند. چه نوع مکانیزمی در اینجا نشان داده شده است؟,"['بازخورد منفی', 'بازخورد مثبت', 'بازخورد تنظیمی', 'بازخورد تحریک']",B,این مکانیزم [MASK] است، زیرا ورود پلاکت‌ها و پروتئین‌ها به زخم، تحریک بیشتری برای تولید و حرکت آن‌ها ایجاد می‌کند تا خون,A,0.5560581088066101,A,0.42110365629196167,False,False,False,False,[0.5560581  0.2317995  0.18052563 0.0316167 ],[0.42110366 0.28942004 0.22540055 0.06407578]
116,آب به داخل سلول وارد می‌شود و مواد زائد از سلول خارج می‌شوند از طریق غشاء سلولی. بر اساس این اطلاعات، غشاء سلولی,"['نیمه\u200cنفوذپذیر است.', 'شفاف است.', 'سخت است.', 'نفوذناپذیر است.']",A,غشای سلولی نیمه‌نفوذپذیر است و به انتخابی بودن عبور آب و مواد زائد کمک می‌کند.,A,0.9988221526145935,A,0.9999147653579712,True,True,True,True,[9.9882215e-01 7.1734900e-04 2.5325518e-05 4.3509417e-04],[9.9991477e-01 7.2118884e-05 5.9198783e-06 7.1407362e-06]
117,بهترین توضیح برای اینکه بقایای یک خزنده کوچک که میلیون‌ها سال پیش زندگی می‌کرد تنها در برزیل و آفریقای جنوبی پیدا شده چیست؟,"['فروکش کردن', 'تکتونیک صفحه\u200cها', 'انقراض جمعی', 'مرزهای همگرا']",B,بهترین توضیح برای یافتن بقایای خزنده در برزیل و آفریقای جنوبی، نظریه تکتونیک صفحات است. این دو منطقه زمانی بخشی از قاره گوندوانا بودند و نشان‌ده,B,0.37551620602607727,B,0.961262583732605,True,True,True,True,[0.2924523  0.3755162  0.03957912 0.2924523 ],[3.7436351e-02 9.6126258e-01 3.1886646e-04 9.8217791e-04]
118,کدام جمله بهترین توصیف از آنچه در چرخه سنگ رخ می‌دهد، است؟,"['سنگ\u200cها در کوه\u200cهای قدیمی به تدریج فرسایش می\u200cیابند در حالی که ساخت کوه و آتش\u200cفشانی کوه\u200cهای جدیدی را تشکیل می\u200cدهند.', 'پس از اینکه سنگ\u200cها تشکیل شدند، در جای خود باقی می\u200cمانند تا سنگ\u200cهای بالای آن\u200cها فرسایش یابند و به سطح برسند.', 'همانطور که سنگ\u200cهای رسوبی در عمق زیر سایر سنگ\u200cها دفن می\u200cشوند، تحت تأثیر گرما و فشار تغییر می\u200cکنند، در نهایت به سطح بازمی\u200cگردند و دوباره فرسایش می\u200cیابند.', 'سنگ\u200cهای رسوبی جوان همیشه بر روی سنگ\u200cهای دگرگونی یا آذرین قدیمی\u200cتر ته\u200cنشین می\u200cشوند.']",C,در چرخه سنگ‌ها، فرسایش سنگ‌های قدیمی و تشکیل کوه‌های جدید به خوبی تعامل این دو فرآیند را نشان می‌دهد.,C,0.4813017249107361,A,0.8837248682975769,True,False,False,False,[0.37483817 0.13789526 0.48130172 0.00596476],[0.88372487 0.06376723 0.04966198 0.00284586]
119,کدام ویژگی برای یک گیاه مهم ترین است تا بتواند به عنوان یک گیاه پیشگام در یک ساحل در حال بهبودی شناخته شود؟,"['توانایی رشد بسیار بزرگ', 'ریشه های بلند برای یافتن آب', 'مقاومت در برابر اختلالات', 'برگ های بزرگ برای جذب نور خورشید']",C,[MASK] به گیاهان پیشگام اجازه می‌دهد در شرایط سخت سواحل در حال بازسازی رشد کنند و خاک را,B,0.7861413955688477,C,0.8384490609169006,False,True,True,True,[0.05705923 0.7861414  0.15510306 0.00169633],[1.5356731e-02 1.4570060e-01 8.3844906e-01 4.9364130e-04]
120,اعضای یک تیم برنامه‌ریزی مدلی از یک جوی نزدیک می‌سازند و سپس جوی را مسدود می‌کنند تا نشان دهند چگونه می‌تواند یک دریاچه تشکیل دهد. کدام یک از محدودیت‌های مدل است؟,"['نشان دادن اینکه چگونه یک شهر نزدیک از طوفان جلوگیری خواهد کرد', 'توضیح اینکه چگونه دریاچه برای تفریح استفاده خواهد شد', 'توضیح اینکه چگونه برخی از آب\u200cها می\u200cتوانند برای کشاورزی استفاده شوند', 'نشان دادن اینکه چگونه سد بر گیاهان و حیوانات در منطقه تأثیر خواهد گذاشت']",D,مدل تیم نمی‌تواند تأثیرات زیست‌محیطی سد بر گیاهان و حیوانات را به طور کامل نشان دهد، زیرا محدودیت‌های مقیاس و جز,A,0.5807917714118958,D,0.7851512432098389,False,True,True,True,[0.5807918  0.18929346 0.01541723 0.21449758],[0.19697244 0.01426864 0.00360768 0.78515124]
121,نحوه ایجاد خطوط بر روی پوست ببر چگونه است؟,"['از محیط زیست آن', 'از غذاهایش', 'از فرزندانش', 'از والدینش']",D,نوارهای پوست ببرها به‌طور ژنتیکی از والدین به فرزندان منتقل می‌شود و نتیجه وراثت و ژن‌های خاص است,A,0.7487686276435852,D,0.9776322841644287,False,True,True,True,[0.7487686  0.24404101 0.00145112 0.00573929],[1.2210803e-02 9.5097832e-03 6.4714887e-04 9.7763228e-01]
122,کوهی که دارای یخچال ذوب‌شونده است، جریانی با یک آبشار دارد. آبشار دریاچه‌ای در پایه کوه را پر می‌کند. کجا آب سردتر است؟,"['یخچال', 'جریان', 'آبشار', 'دریاچه']",A,آب [MASK] به دلیل دماهای پایین و یخ‌زده بودن، سردترین است. [MASK] و [MASK] معمولاً گرم‌تر هستند.,A,0.8774664998054504,A,0.71379154920578,True,True,True,False,[0.8774665  0.07174603 0.02087929 0.0299082 ],[0.71379155 0.15926842 0.07523307 0.05170689]
123,فرکانس امواج اقیانوس که سرعت آنها ۱۸ متر بر ثانیه و طول موج آنها ۵۰ متر است چقدر است؟,"['۰.۱۸ هرتز', '۰.۳۶ هرتز', '۲.۸ هرتز', '۹.۰ هرتز']",B,فرکانس امواج اقیانوس با فرمول f = v / λ محاسبه می‌شود. با جایگذاری، f = 18 /,B,0.7743351459503174,B,0.9671908617019653,True,True,True,True,[0.03375715 0.77433515 0.02047475 0.17143296],[0.00575113 0.96719086 0.00128325 0.02577476]
124,کدام یک از موارد زیر صورت حساب برقی خانه را کاهش می‌دهد؟,"['استفاده از دستمال\u200cهای پارچه\u200cای به جای حوله\u200cهای کاغذی', 'خشک کردن لباس\u200cها بر روی بند لباس در روزهای آفتابی', 'اتصالی نگه داشتن وسایل برقی زمانی که استفاده نمی\u200cشوند', 'استفاده از لامپ\u200cهای رشته\u200cای در لامپ\u200cها']",B,خشک کردن لباس‌ها بر روی بند در روزهای آفتابی مصرف انرژی را کاهش می‌دهد و هزینه برق را پایین,C,0.5881620049476624,B,0.993514895439148,False,True,True,True,[0.3567383  0.02905498 0.588162   0.02604472],[5.254377e-03 9.935149e-01 7.569649e-04 4.736965e-04]
125,یک دانش آموز مقداری شن را به یک ظرف آب اضافه کرد و مخلوط را برای چندین ساعت به حال خود گذاشت تا شن در ته ظرف قرار گیرد. کدام عبارت بهترین توضیح را دربارهٔ این می‌دهد که چرا شن از آب جدا شد؟,"['ذرات شن سنگین\u200cتر از آب هستند.', 'آب مایع است و شن جامد است.', 'شن به طور کافی هم زده نشد.', 'مقدار شن بیشتر از آب بود.']",A,ذرات شن به دلیل چگالی بیشتر، تحت تأثیر نیروی جاذبه در ته ظرف ته‌نشین می‌شوند,A,0.9658995866775513,A,0.9979802966117859,True,True,True,True,[9.6589959e-01 3.3277977e-02 1.4252623e-04 6.7995465e-04],[9.9798030e-01 1.7235833e-03 2.3326163e-04 6.2781510e-05]
126,کدامیک از طریق‌های زیر فتوسنتز و Respiration سلولی مشابه هستند؟,"['هر دو فرایند گلوکز تولید می\u200cکنند.', 'هر دو فرایند دی\u200cاکسید کربن مصرف می\u200cکنند.', 'هر دو فرایند در کلروپلاست\u200cها انجام می\u200cشوند.', 'هر دو فرایند شامل تبدیلات انرژی هستند.']",D,هر دو فرآیند فتوسنتز و تنفس سلولی شامل تبدیل انرژی از شکل‌های مختلف به انرژی قابل استفاده برای سلول‌ها هستند.,D,0.6388301849365234,D,0.9031691551208496,True,True,True,True,[0.301762   0.03155797 0.02784981 0.6388302 ],[0.08351702 0.00789063 0.00542314 0.90316916]
127,یک معلم مقدار کمی نمک را در یک لیوان آب گرم مخلوط می‌کند و از دانش‌آموزان می‌خواهد که تغییرات فیزیکی که هنگام حل شدن نمک رخ می‌دهد را مشاهده کنند. کدام تغییر فیزیکی را آنها احتمالا مشاهده خواهند کرد؟,"['محلول شفاف خواهد شد.', 'نمک حباب تشکیل خواهد داد.', 'محلول در دما افزایش پیدا خواهد کرد.', 'آب تبخیر خواهد شد.']",A,زمانی که نمک در آب گرم حل می‌شود، محلول شفاف‌تر می‌شود زیرا نمک به یون‌ها تجزیه و,A,0.9948467016220093,A,0.9991785883903503,True,True,True,True,[9.9484670e-01 1.9242605e-03 4.2936057e-04 2.7997827e-03],[9.9917859e-01 4.2537457e-04 1.3809890e-04 2.5800269e-04]
